#Digilent WaveForms Spectrum Analyzer
#Device Name: Discovery2NI
#Serial Number: SN:210321AD1051
#Date Time: 2022-12-04 15:42:32.208
#Trace: Trace 1
#Start: 0 Hz
#Stop: 10000 Hz
#BINs: 4097
#Rate: 20000 Hz
#Samples: 8192
#Channel: C1
#Type: Sample
#Window: Flat Top
#Trace: Trace 2
#Start: 0 Hz
#Stop: 10000 Hz
#BINs: 4097
#Rate: 20000 Hz
#Samples: 8192
#Channel: C2
#Type: Sample
#Window: Flat Top
#Channel: C1
#Range: 5.54762 V
#Offset: -0.000259098 V
#Attenuation: 1 X
#Channel: C2
#Range: 5.50311 V
#Offset: 0.000252388 V
#Attenuation: 1 X

Frequency (Hz),Trace 1 (dBV),Trace 2 (dBV)
4951.171875,-64.53654123788415,-74.66040276859526
4953.61328125,-64.67770310906288,-76.06214284616821
4956.0546875,-65.86596557397644,-78.6768101713855
4958.49609375,-69.14083775847286,-81.03756151451947
4960.9375,-77.08910194214486,-83.86916359836006
4963.37890625,-74.07305509847046,-92.84753917991782
4965.8203125,-62.8976481949483,-81.7277856894415
4968.26171875,-57.62270196130358,-78.44122035710201
4970.703125,-55.03406960276958,-76.82825459696102
4973.14453125,-54.68820976879233,-76.3671883368325
4975.5859375,-56.5827170518368,-76.09803821488799
4978.02734375,-64.10739466501606,-77.17396563445901
4980.46875,-62.39633029856243,-76.98967606265128
4982.91015625,-57.19967221786507,-75.72911584808712
4985.3515625,-58.933710671772,-75.76494210449597
4987.79296875,-65.02850342282574,-74.62833594661728
4990.234375,-65.71395987535989,-74.85249250297085
4992.67578125,-56.67856758861301,-77.19482810293376
4995.1171875,-53.86179563609896,-80.63996115182798
4997.55859375,-53.87049602570052,-82.86472567392079
5000,-56.21862376520198,-90.43939308348165
5002.44140625,-62.33633336857434,-87.89326635350257
5004.8828125,-78.14091779131198,-78.94204471060672
5007.32421875,-61.2173468663273,-74.08365048351277
5009.765625,-59.56421333586989,-72.08272717616353
5012.20703125,-66.20107226764037,-73.00003641034968
5014.6484375,-69.87971166752533,-75.91987132430936
5017.08984375,-61.43283261056933,-79.45822021539851
5019.53125,-58.075564451167,-83.51284587640637
5021.97265625,-57.11155703955783,-87.41187490319109
5024.4140625,-58.51521330129246,-83.65978673356281
5026.85546875,-59.00289969964849,-80.96722420295293
5029.296875,-57.87228388593029,-78.97977367044865
5031.73828125,-58.69892326673738,-77.49551348800358
5034.1796875,-58.756232333435,-74.51626521919778
5036.62109375,-57.66032035486206,-72.16409155049251
5039.0625,-60.0398181118258,-72.30520441711343
5041.50390625,-60.92909704133241,-73.6046497891987
5043.9453125,-59.64489869130428,-75.51988199825963
5046.38671875,-59.08750646083342,-80.29620251585956
5048.828125,-60.05723421179461,-81.71060561711158
5051.26953125,-62.2099899320824,-79.80781757918054
5053.7109375,-63.9486476282695,-80.69649615552154
5056.15234375,-64.25823104096771,-82.63532487447239
5058.59375,-61.6744000083187,-82.21992236863805
5061.03515625,-56.59025075897972,-79.28682898563621
5063.4765625,-54.25352624830971,-78.30015538613785
5065.91796875,-54.47285492628843,-78.52142062676039
5068.359375,-54.25808858741549,-83.12945875643419
5070.80078125,-53.50141665362445,-114.0292536130467
5073.2421875,-53.53266851504238,-87.77708386311829
5075.68359375,-53.85208650692107,-85.59072439572824
5078.125,-55.13349321554188,-86.3925037997551
5080.56640625,-56.65310204376672,-86.72926904132058
5083.0078125,-58.79103971314305,-87.80406290650737
5085.44921875,-61.41182196238218,-90.37410481259141
5087.890625,-59.20740101940507,-94.51106669214168
5090.33203125,-58.0841982743011,-97.20065294478786
5092.7734375,-60.87931398233476,-92.61844704823216
5095.21484375,-62.39290808247533,-97.76287234377114
5097.65625,-66.16316684192344,-90.08421736348151
5100.09765625,-63.97113004280339,-84.54018793887047
5102.5390625,-59.40094374358732,-81.14757005418177
5104.98046875,-56.45554259641215,-78.10515737974812
5107.421875,-54.23359221007481,-76.67791218824719
5109.86328125,-53.9625858978421,-75.66643193329861
5112.3046875,-54.17330372022516,-73.93851886847226
5114.74609375,-55.05277085653549,-74.1026445493558
5117.1875,-57.66148853594024,-76.74959864994426
5119.62890625,-61.37814470345081,-79.4570582723145
5122.0703125,-66.68234542434209,-83.59575235932849
5124.51171875,-67.87245153718017,-90.04040309477155
5126.953125,-66.80485022780735,-88.6104859640472
5129.39453125,-60.83768811830409,-84.01182552686274
5131.8359375,-58.65065794749898,-81.76247587650724
5134.27734375,-59.29599744827868,-81.26170036960617
5136.71875,-60.69087494417808,-78.98988330681237
5139.16015625,-64.64868726828965,-78.72759208502944
5141.6015625,-69.14767116918283,-80.61593987145793
5144.04296875,-65.98016018865499,-82.49695664896191
5146.484375,-60.19046267914586,-81.95817174972994
5148.92578125,-56.54478059310086,-81.01659149089338
5151.3671875,-55.05215965760485,-82.7074749335452
5153.80859375,-54.56813566336147,-82.27225803412719
5156.25,-54.46004132693976,-77.75402782121132
5158.69140625,-55.40122530385078,-75.34410817585318
5161.1328125,-56.91948697481167,-75.15969196542684
5163.57421875,-58.98812468094049,-77.02879493274762
5166.015625,-57.06237425370219,-80.22954575857698
5168.45703125,-54.60079021901074,-80.93025382215905
5170.8984375,-53.44466873526562,-79.1580007059207
5173.33984375,-52.89747357456562,-76.81561268965875
5175.78125,-54.45337783347621,-75.52763432146121
5178.22265625,-58.60511972254302,-76.0891201680939
5180.6640625,-68.64134454278899,-77.64739584854115
5183.10546875,-67.09541531191198,-78.24207583501607
5185.546875,-60.51051631789068,-76.08928204048932
5187.98828125,-59.53513903698236,-74.70506029419839
5190.4296875,-59.17400460915719,-74.22236520519134
5192.87109375,-60.16197431099243,-73.56179321289203
5195.3125,-62.10343022635544,-75.10049605841337
5197.75390625,-65.54293413339249,-81.83263263870288
5200.1953125,-74.06538465794058,-85.15644483726308
5202.63671875,-70.18328235651279,-84.13983877806575
5205.078125,-66.3346381230929,-85.56086683988191
5207.51953125,-63.32816139007021,-89.19759650976623
5209.9609375,-63.73669838937219,-88.22864277979002
5212.40234375,-63.70580205186612,-82.46874047551319
5214.84375,-63.70425866881995,-78.64849854692123
5217.28515625,-68.58826738455727,-76.63845982238099
5219.7265625,-64.52987250302121,-76.00589830106544
5222.16796875,-60.07685817712457,-77.51368104734399
5224.609375,-58.31177092614566,-80.12640445149073
5227.05078125,-59.06889201136508,-82.11639495304981
5229.4921875,-59.92471341663936,-81.99812275107894
5231.93359375,-62.25546935117379,-84.45189698809885
5234.375,-68.66861579454365,-84.28112084072166
5236.81640625,-72.26845769062501,-81.89471047971219
5239.2578125,-66.45300075287095,-79.9317531404547
5241.69921875,-62.01552005285112,-82.24096639331029
5244.140625,-62.01280150978371,-90.58633039302272
5246.58203125,-62.49393593988601,-92.56723542208677
5249.0234375,-64.9583039564329,-85.24959526085711
5251.46484375,-66.01847379928623,-81.74711923237911
5253.90625,-66.63469273343516,-81.86263906295734
5256.34765625,-65.75546160473507,-84.26594968824881
5258.7890625,-62.98629253147855,-81.80904798722722
5261.23046875,-68.90537040699189,-77.99417839970634
5263.671875,-75.82646714491287,-76.22789236167365
5266.11328125,-83.808760258104,-75.94361567240843
5268.5546875,-72.8413354530916,-76.07061962449282
5270.99609375,-77.76511220537205,-77.63801714962065
5273.4375,-67.14346486197138,-79.78957250383418
5275.87890625,-59.67885079915164,-82.57724239820209
5278.3203125,-56.8412360679304,-84.57447993119564
5280.76171875,-55.95875044689664,-84.00780709459585
5283.203125,-56.86819975924973,-84.79574547930575
5285.64453125,-60.82937296385438,-83.37592001877157
5288.0859375,-65.81184807201574,-81.00140860050948
5290.52734375,-74.73706834628605,-79.90666126124131
5292.96875,-68.53440543748229,-79.59159393423029
5295.41015625,-61.83534365954515,-80.47586366244731
5297.8515625,-59.38965871986569,-81.83909538407485
5300.29296875,-59.17638746770173,-89.14502424125146
5302.734375,-59.30629729157289,-90.00772456266047
5305.17578125,-58.72082901642648,-88.67419659624633
5307.6171875,-56.86178058927673,-87.68868068157096
5310.05859375,-55.4018983104163,-88.16158837873557
5312.5,-55.33987916558232,-100.2492687161357
5314.94140625,-54.58445072971855,-84.88221152501538
5317.3828125,-55.29499759831769,-81.79276061936982
5319.82421875,-59.14567150745847,-79.43418353956908
5322.265625,-64.99995217507026,-78.33731982714882
5324.70703125,-62.81129855653078,-80.22656962713212
5327.1484375,-61.0267019118784,-84.55350610560987
5329.58984375,-65.55501461299905,-90.99284163875431
5332.03125,-61.69970052640319,-84.36459706355315
5334.47265625,-57.37927843269446,-79.53634970263988
5336.9140625,-57.47819253793736,-76.48569718400027
5339.35546875,-59.26153387861144,-73.72526403760295
5341.796875,-60.51707575680724,-72.41566046208942
5344.23828125,-63.38845113926655,-72.93297878656061
5346.6796875,-64.09167795104412,-74.12598404198856
5349.12109375,-63.22533764818062,-76.26078943382002
5351.5625,-62.83823236385182,-76.28973012564357
5354.00390625,-57.70548071349529,-75.88235459093164
5356.4453125,-55.67303183450463,-76.99345106446766
5358.88671875,-56.04002617071426,-77.53639693944083
5361.328125,-56.97015839291508,-77.72222762120538
5363.76953125,-59.96493894089247,-79.68066616975617
5366.2109375,-63.57421758482418,-81.43451841294075
5368.65234375,-60.60908696949663,-78.48421109299304
5371.09375,-60.57847599814004,-77.3208559383169
5373.53515625,-64.5254570891758,-78.37719619329289
5375.9765625,-65.0299432628572,-79.29514244875378
5378.41796875,-63.52980430902232,-83.69713459280538
5380.859375,-62.19786782034675,-93.79483529078951
5383.30078125,-59.52737141782693,-90.12833531741252
5385.7421875,-58.33606830181377,-84.62901260984823
5388.18359375,-60.15320469684218,-80.81790030201645
5390.625,-65.31486819911703,-79.45307285649287
5393.06640625,-72.48741496054141,-79.45240711332059
5395.5078125,-72.99150712690268,-80.0080508313209
5397.94921875,-66.10486725898261,-83.86299116853151
5400.390625,-65.15970495858036,-102.1346331101712
5402.83203125,-66.17688550868716,-86.75243914348923
5405.2734375,-66.12884734945624,-84.86520953304471
5407.71484375,-71.64730221960792,-84.30356916574516
5410.15625,-78.81205300676109,-85.83447938175317
5412.59765625,-66.22336003496966,-85.97263121263082
5415.0390625,-59.51901698054647,-83.18887607191766
5417.48046875,-58.62312139687261,-80.71766940342444
5419.921875,-63.02742389027485,-80.77278515575968
5422.36328125,-71.84757484936513,-84.86381601031631
5424.8046875,-69.46644160576813,-106.8379634412452
5427.24609375,-63.17577236422522,-81.41483472362994
5429.6875,-61.10469570759106,-76.30559994370616
5432.12890625,-61.32650919323248,-74.82061763067664
5434.5703125,-61.96286328353659,-76.25013713715258
5437.01171875,-60.89860759613035,-84.4232232062666
5439.453125,-59.68399877887809,-88.79623884233976
5441.89453125,-59.36251630956605,-81.99514752937117
5444.3359375,-61.14173487101027,-81.6419249637008
5446.77734375,-67.13840546015886,-88.81821867846648
5449.21875,-68.39121210512357,-84.76692521895836
5451.66015625,-62.0325067950515,-78.78822174245454
5454.1015625,-61.70722851244929,-76.82715371261372
5456.54296875,-61.48973131411279,-78.73274906569037
5458.984375,-62.0079287840761,-81.43603302877487
5461.42578125,-65.20819736221188,-86.43495053374363
5463.8671875,-67.4114549425535,-94.1969512570729
5466.30859375,-61.99424416551132,-84.51754148442377
5468.75,-60.15498412972354,-79.53140260282592
5471.19140625,-60.25105554288511,-78.78005056957836
5473.6328125,-59.19692206852481,-81.71402201968122
5476.07421875,-58.58324139839922,-87.82065268740766
5478.515625,-59.34219870645508,-90.93927128253372
5480.95703125,-60.60691601946492,-95.0064465628956
5483.3984375,-61.77019436650439,-82.24063855054104
5485.83984375,-62.87930391085501,-79.01906199211058
5488.28125,-64.11288927553259,-79.14515384377664
5490.72265625,-63.32047578704269,-80.88069298472341
5493.1640625,-61.89640972742589,-80.62570102801054
5495.60546875,-63.56960102344321,-76.1840927469281
5498.046875,-61.70731840734393,-75.12025795600331
5500.48828125,-59.15414150263786,-75.31024873047669
5502.9296875,-57.0067826116606,-75.72582113334325
5505.37109375,-55.17581141674477,-79.27102534552779
5507.8125,-55.79578172341137,-87.10760547650351
5510.25390625,-57.8645689260962,-84.1032721604027
5512.6953125,-58.61360232803349,-78.07279121608028
5515.13671875,-57.77810264031003,-74.908800234224
5517.578125,-56.17200141642415,-74.97523806612405
5520.01953125,-54.13499758041647,-78.9367240332882
5522.4609375,-54.36909467051621,-89.13657187976683
5524.90234375,-58.58277636050235,-83.8806134519098
5527.34375,-70.43740073612535,-82.64643266075801
5529.78515625,-61.27273638487254,-81.64308655911444
5532.2265625,-57.36276884067743,-82.12789117149966
5534.66796875,-57.52853436594335,-79.10406401374858
5537.109375,-58.45228279053869,-76.01224310108111
5539.55078125,-58.36518845773104,-76.45775907421465
5541.9921875,-57.95428020634861,-78.42991541984895
5544.43359375,-58.29189449089278,-78.84137969956001
5546.875,-64.19256740827629,-79.65223647791939
5549.31640625,-65.42714658922479,-84.45238804573236
5551.7578125,-60.54836527141654,-98.9867741318572
5554.19921875,-59.68422575853624,-88.43666338609559
5556.640625,-59.98358225881245,-80.4560662387688
5559.08203125,-66.33306474943468,-80.62714060703354
5561.5234375,-71.64042621396214,-84.05366692231925
5563.96484375,-71.44223838051091,-90.17392461113046
5566.40625,-76.22190841704597,-89.35399599957954
5568.84765625,-76.06203809290294,-80.51933293375568
5571.2890625,-73.20605126814638,-77.9528217778101
5573.73046875,-64.10015491870271,-76.43949677498729
5576.171875,-64.44896198363756,-74.2640063019529
5578.61328125,-69.96855186836211,-72.83849668387207
5581.0546875,-67.74106142883335,-73.65854168346324
5583.49609375,-62.96540724806822,-76.25062491073896
5585.9375,-59.66502480551266,-78.05161139734155
5588.37890625,-57.59615207220829,-78.65140852300839
5590.8203125,-57.5265501444778,-78.96688380725999
5593.26171875,-57.96057944968872,-78.45422592115312
5595.703125,-57.4906315792129,-79.30121286095746
5598.14453125,-58.63358675526801,-84.40417808628541
5600.5859375,-58.73625657737934,-80.74376290962005
5603.02734375,-55.3307992990821,-77.45844033973462
5605.46875,-53.39912627332524,-75.74133201146363
5607.91015625,-52.60559611791823,-76.86424373070273
5610.3515625,-53.8368170184298,-81.74697410956216
5612.79296875,-58.21766914510177,-82.0102377928647
5615.234375,-60.27152335205139,-80.06126178418523
5617.67578125,-57.48243665772976,-79.52818810116302
5620.1171875,-58.4430545239871,-78.10145434103131
5622.55859375,-61.57991265506244,-76.40691615311479
5625,-65.20859106082249,-75.83946708317897
5627.44140625,-73.06526182377891,-76.31998779683195
5629.8828125,-65.21669707743199,-77.76375100173172
5632.32421875,-68.6993932708256,-79.43085753988005
5634.765625,-68.93164890614531,-79.14678807581093
5637.20703125,-71.20072332059061,-77.39914532464769
5639.6484375,-75.72875766099453,-74.98191086368485
5642.08984375,-68.01741130004608,-74.47482240034182
5644.53125,-61.98350319513474,-76.44004376395266
5646.97265625,-59.97261975829022,-77.2647665977166
5649.4140625,-59.08373092574978,-77.16338172852561
5651.85546875,-59.9852258411834,-77.24834707722611
5654.296875,-63.79283826279463,-78.31064639068535
5656.73828125,-65.13421668114572,-80.68194232153614
5659.1796875,-60.10485721416288,-83.42746704733052
5661.62109375,-58.5397251423954,-86.97392827370993
5664.0625,-56.87337198761821,-88.30837418152969
5666.50390625,-56.10841201399649,-81.89677856439732
5668.9453125,-57.20978414929047,-82.00862917223374
5671.38671875,-58.75173089002544,-83.20115105773027
5673.828125,-60.78865719861017,-81.56979343613256
5676.26953125,-64.07311612822821,-81.89181626260864
5678.7109375,-63.34502617969774,-80.63485025131655
5681.15234375,-60.94577682241646,-76.96403289964164
5683.59375,-60.10324842256711,-74.49957776753779
5686.03515625,-60.26618285998501,-73.50854938851307
5688.4765625,-63.53201890656992,-73.69859077759132
5690.91796875,-71.31022170693386,-75.36953522464115
5693.359375,-65.86108612706524,-77.30496183825419
5695.80078125,-59.59595275363284,-78.77714829742023
5698.2421875,-55.46493444697813,-79.66518065560294
5700.68359375,-55.28732660731425,-78.30917640056187
5703.125,-57.46312603676942,-77.94795528456379
5705.56640625,-61.94821891413955,-81.61669423344006
5708.0078125,-67.2151419115623,-88.2781617826098
5710.44921875,-59.04908292048728,-91.5275325340701
5712.890625,-58.32062475607846,-106.7753482875356
5715.33203125,-60.785076089389,-84.04686592598152
5717.7734375,-63.70336759909324,-81.09078888034321
5720.21484375,-63.78131261575034,-82.31397468197613
5722.65625,-63.57352190453853,-87.24836355248401
5725.09765625,-61.79005737136497,-89.30678489575931
5727.5390625,-59.18968889475899,-83.18802413689139
5729.98046875,-57.7466029319107,-83.34682738436568
5732.421875,-57.17039273883528,-86.39098179907555
5734.86328125,-56.87431396107308,-98.14817672071101
5737.3046875,-56.73188846363465,-93.31691771148984
5739.74609375,-58.33371050167609,-102.5448158377189
5742.1875,-62.56765480499483,-84.04117078168491
5744.62890625,-71.4449259722313,-78.81713111492201
5747.0703125,-63.29813278889059,-76.86467493608285
5749.51171875,-57.34794091772096,-76.58705467498264
5751.953125,-55.06468912206881,-76.68424129867222
5754.39453125,-55.18284541019138,-76.16240717328279
5756.8359375,-56.27239581321201,-76.97289905946016
5759.27734375,-56.90681588168196,-78.6602710722521
5761.71875,-60.59981721127301,-83.21100518712177
5764.16015625,-66.47462159531233,-90.61526229797073
5766.6015625,-65.30744591581372,-90.88815319281585
5769.04296875,-62.55089959564845,-92.65051790714824
5771.484375,-61.10424327646258,-84.97687633524754
5773.92578125,-62.21690736000048,-82.21133554944348
5776.3671875,-66.16445915091064,-80.38765177473303
5778.80859375,-70.8625256326346,-77.5229680595892
5781.25,-69.83935585546925,-76.21204958445514
5783.69140625,-72.01225769223235,-76.98863756947678
5786.1328125,-70.30099918287067,-78.61553447587413
5788.57421875,-64.95220824186345,-77.89885945062711
5791.015625,-63.08127716451026,-75.77021735966549
5793.45703125,-60.63102409265078,-75.80735787302805
5795.8984375,-59.4614342092282,-78.62024149724633
5798.33984375,-58.66219008193146,-81.86332940754384
5800.78125,-58.53596998888777,-83.26509049240273
5803.22265625,-61.99310815579999,-81.63097797221275
5805.6640625,-71.53120839825368,-83.9625956120296
5808.10546875,-65.81570440326202,-86.60398631212082
5810.546875,-59.0747317148651,-102.2995613399934
5812.98828125,-57.164702727971,-83.58152637472782
5815.4296875,-57.79670374592496,-78.82967929294499
5817.87109375,-58.12182591480806,-75.6024294714459
5820.3125,-58.43765127653101,-74.44946309007047
5822.75390625,-58.47917519189124,-74.62970686161415
5825.1953125,-58.69533240714706,-74.72564316508208
5827.63671875,-59.84301811533864,-74.49146378183896
5830.078125,-59.42945475749955,-75.60149463534778
5832.51953125,-58.59362373549497,-79.67397061842959
5834.9609375,-60.17799100840617,-81.92651212205558
5837.40234375,-61.73269159251266,-83.21081033856289
5839.84375,-61.41428276154404,-83.98452343649835
5842.28515625,-59.90732086680772,-82.30851214230873
5844.7265625,-58.58393437621658,-81.20861110456119
5847.16796875,-59.76942846817943,-79.53955135686242
5849.609375,-61.00657036662866,-77.17535884745783
5852.05078125,-59.29226475077787,-78.67628519046495
5854.4921875,-56.87824074185023,-91.33035962129011
5856.93359375,-56.10826881818286,-89.73269797068761
5859.375,-57.57434923466764,-82.9068165928943
5861.81640625,-60.9230650652585,-80.4827768531304
5864.2578125,-62.63316832081959,-86.48136580175107
5866.69921875,-63.9551183936407,-88.79486040236606
5869.140625,-67.19395040861056,-83.44001547351091
5871.58203125,-83.24856470442739,-80.38441314819194
5874.0234375,-64.35348716293601,-80.9844082226783
5876.46484375,-60.07458033690681,-82.87336075681714
5878.90625,-59.41422352165806,-79.73192865786159
5881.34765625,-59.23418723428556,-77.27661418757828
5883.7890625,-60.19359914597559,-76.59362566807619
5886.23046875,-63.20190394884789,-77.72990351040163
5888.671875,-65.69895486194969,-78.29035494099718
5891.11328125,-64.26180191904896,-82.25751816131675
5893.5546875,-61.41028158568551,-98.31240976164887
5895.99609375,-59.20178918597507,-89.34468802486897
5898.4375,-57.2805193913421,-84.42291159829465
5900.87890625,-55.50316718215136,-82.98981597254698
5903.3203125,-53.98919919052262,-82.87703795384681
5905.76171875,-54.30557545736918,-84.49184894240713
5908.203125,-56.43564867847634,-84.12274158407604
5910.64453125,-61.19592968047624,-80.38650277914998
5913.0859375,-68.67259315769591,-79.13544207832857
5915.52734375,-65.88192463140631,-81.74610814990146
5917.96875,-62.431450313777,-90.274297870062
5920.41015625,-61.10750144081088,-94.22295656070156
5922.8515625,-61.84833859152485,-85.69352775802372
5925.29296875,-64.41920302933261,-79.84345674883721
5927.734375,-76.39702451955952,-78.12899682861789
5930.17578125,-70.6711211351479,-81.15694550599265
5932.6171875,-68.26310290667644,-91.18930346984178
5935.05859375,-61.40691413888261,-90.83674474322505
5937.5,-57.46831267274278,-83.69464838643965
5939.94140625,-56.68289320654883,-81.27582808843388
5942.3828125,-54.69628623249108,-83.28198856857787
5944.82421875,-53.12934967855736,-89.61825650267123
5947.265625,-54.00183181424637,-81.93222147542811
5949.70703125,-56.42684200276559,-77.66347414545969
5952.1484375,-60.44374310819961,-74.68951228598291
5954.58984375,-70.25023812559544,-72.93760974809425
5957.03125,-64.83322662755045,-73.11822178754946
5959.47265625,-65.00148588531519,-75.34604841560429
5961.9140625,-67.93615263732219,-80.14750640397411
5964.35546875,-69.23603649487038,-85.24039494240709
5966.796875,-67.33076353997127,-88.04360596962674
5969.23828125,-66.8481973873711,-96.05149218161417
5971.6796875,-61.07680313341051,-95.3178524489029
5974.12109375,-56.92179293192738,-88.14733065023502
5976.5625,-56.41556416542741,-94.92135093268297
5979.00390625,-56.27708431032184,-91.66817494911668
5981.4453125,-58.43126017164782,-91.22221613562698
5983.88671875,-66.52651388565336,-87.08771516111398
5986.328125,-61.06512002617306,-83.42490668741711
5988.76953125,-56.06519694003437,-84.11382740122063
5991.2109375,-54.80045724176098,-81.77493507155495
5993.65234375,-54.47256939401514,-80.79240627699038
5996.09375,-55.16756217592166,-78.46084287880801
5998.53515625,-58.41915411914578,-75.40342835961388
6000.9765625,-62.03831901657546,-75.46409686428935
6003.41796875,-62.18827467959986,-76.54975519403732
6005.859375,-68.15254591445958,-77.68178668025703
6008.30078125,-79.60809073401637,-77.00391569956038
6010.7421875,-77.39566496166381,-74.31683068113843
6013.18359375,-74.47260138631694,-72.64541523839503
6015.625,-67.47307298485742,-72.48940071167829
6018.06640625,-66.05820395542379,-73.94039927250334
6020.5078125,-68.20451676696632,-75.7692639362463
6022.94921875,-71.63921711728155,-78.71840255906233
6025.390625,-71.9717828749277,-86.72504740168006
6027.83203125,-62.24283558824121,-82.13071985831274
6030.2734375,-56.27681577957172,-79.24810468891364
6032.71484375,-54.4818825786885,-80.20807888288878
6035.15625,-54.12575150684012,-87.12862088106269
6037.59765625,-55.37356242280354,-84.53343258605373
6040.0390625,-58.25891260268629,-81.20721804703017
6042.48046875,-59.41989331185084,-77.74272953391781
6044.921875,-60.13006711960713,-73.73707396682833
6047.36328125,-60.55906008892801,-72.50172600055413
6049.8046875,-62.71740472349088,-72.67842138299996
6052.24609375,-59.59444631352197,-73.58696211446802
6054.6875,-58.44245918182901,-76.83473899970994
6057.12890625,-59.22720602263873,-80.54944316385581
6059.5703125,-60.63356554307872,-79.95914966155033
6062.01171875,-67.57954281111334,-77.77805977897356
6064.453125,-67.59272709004935,-76.00789096696998
6066.89453125,-61.86700653719033,-77.03066615899986
6069.3359375,-63.38530410141693,-80.19873987485524
6071.77734375,-63.35623857455472,-82.39287888717526
6074.21875,-61.75167706696207,-82.37296249694494
6076.66015625,-60.49916548332443,-82.2122961127812
6079.1015625,-60.70530827228819,-80.20147772069065
6081.54296875,-61.61409654982721,-80.1870952057191
6083.984375,-62.43871135333364,-83.30670908728591
6086.42578125,-63.19866970715927,-80.24636998519509
6088.8671875,-64.16283612040381,-77.95277428794704
6091.30859375,-63.70711177135904,-79.04008998151537
6093.75,-61.27505528122842,-81.86975247286813
6096.19140625,-57.53196000438371,-82.84054623675844
6098.6328125,-55.9094348314822,-78.35684701082255
6101.07421875,-56.27841081806917,-75.71689067741529
6103.515625,-58.79621690934924,-77.28576239184596
6105.95703125,-71.13219159938384,-80.57325152651097
6108.3984375,-63.54293450510156,-81.77050619510275
6110.83984375,-58.01972126261117,-85.63684606649522
6113.28125,-55.36298056899067,-89.83089118129726
6115.72265625,-54.87611354089849,-87.74393082753954
6118.1640625,-56.65439128424459,-84.2125501661463
6120.60546875,-59.00783851425324,-78.8904166490976
6123.046875,-60.28955891243385,-75.95213845696099
6125.48828125,-63.72039488237371,-75.03986996757264
6127.9296875,-74.48810306311424,-75.75461326349328
6130.37109375,-64.298540900723,-77.48357948863469
6132.8125,-62.65843844702962,-79.45494054107441
6135.25390625,-65.42597823787861,-79.01147124583143
6137.6953125,-69.39884973334934,-79.72539688410643
6140.13671875,-68.68164440169812,-83.56872634782107
6142.578125,-65.49299273749793,-85.81048664598767
6145.01953125,-59.9504542030849,-86.35844138952464
6147.4609375,-56.34694106675283,-84.2405126470443
6149.90234375,-55.94341362446468,-80.553044563886
6152.34375,-56.47719900557231,-78.03041992038074
6154.78515625,-57.71056853492055,-76.3441495832346
6157.2265625,-58.73243137696748,-75.09819315437073
6159.66796875,-58.77184671006355,-77.09200231475218
6162.109375,-62.98710976878964,-85.87605481667383
6164.55078125,-62.61518580766612,-89.33197255470837
6166.9921875,-58.17889119258892,-84.55436921182198
6169.43359375,-57.14544161890245,-81.64578635070549
6171.875,-59.239738008773,-83.96202497435497
6174.31640625,-60.74861546459979,-85.52343648485591
6176.7578125,-65.58230460283872,-84.01736540521745
6179.19921875,-73.42345243377666,-84.96299817052287
6181.640625,-74.10220042677322,-83.53409267721
6184.08203125,-70.06485630052083,-84.56325015905358
6186.5234375,-66.80827612309584,-84.53830281144687
6188.96484375,-67.81325925945809,-86.67772830463684
6191.40625,-67.45093730052317,-98.15746494991811
6193.84765625,-67.17052280263475,-108.3956328798114
6196.2890625,-62.37153107304452,-87.15081671133473
6198.73046875,-60.26552342342497,-82.14737994106237
6201.171875,-59.23894190552722,-80.31468493971826
6203.61328125,-60.76501480055082,-81.34410420520101
6206.0546875,-66.85132387132776,-86.31263829015653
6208.49609375,-66.25744948676574,-90.10992482357406
6210.9375,-60.68389460907571,-85.15617084185149
6213.37890625,-58.39192751425912,-78.56467091052453
6215.8203125,-56.61683992412434,-74.44326825386575
6218.26171875,-58.83937129830058,-72.71465828969467
6220.703125,-65.35400742551298,-73.58087261188322
6223.14453125,-59.98418595761591,-76.5638015123439
6225.5859375,-58.55213284636768,-78.85626881151676
6228.02734375,-58.14279903162004,-82.17215971752
6230.46875,-57.27539542353067,-92.27640007482475
6232.91015625,-56.00257950467009,-89.37346441796686
6235.3515625,-56.2403648575832,-87.59310573644576
6237.79296875,-59.19021311553013,-87.4677510111684
6240.234375,-66.13465703638755,-84.50163540894154
6242.67578125,-73.00247036682607,-82.83892397735882
6245.1171875,-69.36589173281745,-84.82023079687382
6247.55859375,-67.3322655499901,-82.74227814234506
6250,-65.97064789251426,-82.32143456344217
6252.44140625,-63.12283560414019,-82.1616898921967
6254.8828125,-58.84705408274616,-82.17053863038841
6257.32421875,-56.5973971318401,-83.65077151998405
6259.765625,-56.27681468922231,-82.14467715176406
6262.20703125,-57.66905330934999,-78.83030267033027
6264.6484375,-57.42680519741853,-77.52612009592849
6267.08984375,-57.7503025791905,-78.25631562009578
6269.53125,-60.73711268225848,-80.0767770426053
6271.97265625,-64.35958785923822,-85.78272375811673
6274.4140625,-67.20034959678924,-85.00426332666572
6276.85546875,-64.01982220844233,-85.03200291542743
6279.296875,-62.1309851993314,-88.10693644730647
6281.73828125,-61.61485577579049,-87.46401950337855
6284.1796875,-60.24085756681721,-88.99255746654454
6286.62109375,-58.64789555900708,-93.14553973849456
6289.0625,-59.30630381920699,-93.07043452716933
6291.50390625,-62.72503379399038,-90.44225316995947
6293.9453125,-72.62803317872377,-82.91413622305414
